ID,Beta,Rho,Aniso_X,Aniso_Y,Aniso_Z,Area_Inner,Area_Outer,Total_Area,Volume,SA_Vol_Ratio,Porosity,Pore_Size
917,39.9437,0.4649,82.44,5.93,52.18,11.1357,2.363,13.4988,0.3625,37.2338,0.5406,0.0989
918,30.2569,0.5108,78.53,80.47,28.01,8.4128,2.6781,11.0909,0.3968,27.9488,0.4973,0.1262
919,24.372,0.4074,2.52,33.1,53.83,6.629,1.9802,8.6092,0.3308,26.022,0.5806,0.0247
920,43.9725,0.6518,39.87,38.61,18.46,11.5507,3.3342,14.8849,0.5152,28.893,0.3472,0.0974
921,38.5917,0.4954,42.8,30.0,37.56,10.8563,2.4917,13.3479,0.3883,34.3729,0.5079,0.1121
922,27.2177,0.3054,85.47,73.23,45.01,6.6529,1.556,8.2089,0.2384,34.4318,0.6978,0.0166
923,37.9719,0.6162,57.99,61.19,49.85,10.2122,3.1532,13.3653,0.4865,27.47,0.3835,0.1052
924,26.9624,0.4166,67.18,76.68,31.73,7.2984,2.0316,9.33,0.3136,29.7547,0.6027,0.0181
925,20.4067,0.3098,5.8,71.69,26.07,5.1614,1.773,6.9344,0.2588,26.7991,0.672,0.0209
926,28.1234,0.6267,69.38,23.64,48.27,7.5225,3.0159,10.5384,0.4883,21.58,0.3814,0.1462
927,42.6802,0.5637,51.41,61.42,76.97,11.9905,2.934,14.9245,0.4429,33.6951,0.4388,0.1013
928,33.389,0.3121,49.44,74.74,32.4,8.1925,1.6256,9.8181,0.2421,40.5609,0.6932,0.0145
929,28.8116,0.493,44.37,43.78,29.42,8.1952,2.4482,10.6434,0.378,28.1564,0.5209,0.1355
930,34.7844,0.588,80.7,43.59,72.36,9.3787,2.9407,12.3194,0.4692,26.2576,0.4055,0.1134
931,25.4183,0.3842,11.01,21.64,27.29,6.8591,1.8075,8.6666,0.2974,29.1407,0.623,0.0192
932,37.003,0.6294,64.51,69.18,20.24,9.8376,3.1489,12.9864,0.5,25.9729,0.3666,0.111
933,36.4189,0.445,14.77,37.45,24.97,10.1745,2.2885,12.463,0.3431,36.3264,0.5651,0.1204
934,22.5852,0.5137,62.19,45.53,2.25,6.3479,2.6273,8.9752,0.3891,23.0659,0.507,0.1884
935,35.6219,0.5715,0.95,26.55,6.15,10.0351,3.063,13.0981,0.4488,29.1827,0.4314,0.1194
936,39.1157,0.525,22.62,49.73,76.16,11.0127,2.6408,13.6535,0.4182,32.6483,0.4703,0.111
937,45.6775,0.5112,77.97,51.63,80.14,12.9431,2.6548,15.5979,0.4032,38.6898,0.489,0.0954
938,35.0172,0.4116,1.79,38.98,9.43,9.6807,2.1845,11.8652,0.3245,36.5639,0.5885,0.1433
939,25.4772,0.3442,28.68,11.85,14.96,6.1916,1.5965,7.7881,0.2469,31.5464,0.6871,0.02
940,19.1863,0.4591,25.69,24.68,89.48,5.2836,2.1437,7.4273,0.3516,21.1238,0.5544,0.0206
941,31.1601,0.5073,11.3,41.38,83.75,8.6678,2.6057,11.2735,0.3951,28.5342,0.4994,0.1411
942,22.7683,0.6826,4.52,31.61,21.44,5.8712,3.3512,9.2224,0.525,17.5675,0.3347,0.182
943,19.4488,0.4088,9.99,71.74,30.18,5.3013,2.1702,7.4715,0.322,23.2034,0.592,0.0187
944,29.4534,0.3396,4.97,89.29,44.39,7.5367,1.763,9.2997,0.2713,34.2754,0.656,0.0207
945,23.4276,0.4079,27.35,66.27,50.93,6.3781,2.0035,8.3817,0.3133,26.7501,0.6029,0.0173
946,40.8246,0.3991,76.1,14.22,44.1,11.0142,2.1167,13.1309,0.3069,42.7871,0.6111,0.0154
947,40.8764,0.3945,34.33,43.6,46.01,11.1817,2.0851,13.2669,0.3073,43.172,0.6107,0.0152
948,23.3948,0.432,18.17,77.56,50.46,6.3008,2.1213,8.4221,0.334,25.2131,0.5767,0.02
949,36.0407,0.5026,5.37,57.62,88.93,9.9701,2.5779,12.5479,0.396,31.6887,0.4982,0.108
950,17.4984,0.3637,76.03,13.83,24.05,4.5398,1.8366,6.3764,0.2723,23.419,0.6548,0.0178
951,24.6459,0.3938,71.23,54.01,21.4,6.6446,1.9196,8.5642,0.3011,28.4398,0.6182,0.0169
952,19.7283,0.632,16.21,56.82,73.21,5.2125,3.2503,8.4628,0.4922,17.1935,0.3764,0.2031
953,24.828,0.5188,88.91,67.13,53.08,6.9186,2.6175,9.5361,0.4074,23.4086,0.4837,0.1674
954,37.8227,0.301,15.77,40.09,83.82,9.1333,1.5683,10.7016,0.2312,46.285,0.707,0.0165
955,33.3023,0.4414,88.14,43.34,54.65,9.2378,2.234,11.4718,0.3462,33.1334,0.5613,0.1263
956,33.1852,0.3294,2.87,18.58,86.19,8.5592,1.9046,10.4638,0.2745,38.1179,0.6521,0.0198
957,45.0651,0.4644,59.25,39.88,73.44,12.7047,2.3509,15.0556,0.3637,41.3987,0.5392,0.0989
958,35.4763,0.581,78.42,1.07,68.0,9.7685,2.9078,12.6764,0.4641,27.3152,0.412,0.1135
959,19.5451,0.3168,11.82,18.32,51.74,4.9193,1.686,6.6053,0.258,25.6001,0.6729,0.017
960,42.4835,0.5679,30.48,40.41,58.62,11.7656,2.9363,14.7019,0.4469,32.895,0.4336,0.0973
961,19.7906,0.6293,89.89,83.53,41.62,5.2631,3.0409,8.3041,0.4829,17.1953,0.3882,0.1899
962,22.6319,0.6747,31.87,76.25,5.71,5.7604,3.4845,9.2449,0.5358,17.2555,0.3211,0.1656
963,26.5129,0.6707,64.92,86.75,12.27,6.5514,3.2242,9.7755,0.5337,18.3182,0.3239,0.1484
964,22.7842,0.5766,57.24,77.53,62.95,6.3487,2.8198,9.1685,0.4522,20.2757,0.4271,0.1821
965,33.701,0.6314,31.91,44.84,11.75,9.018,3.1532,12.1711,0.4999,24.3478,0.3667,0.1174
966,42.8721,0.5852,43.93,50.21,42.7,11.8001,3.0817,14.8819,0.4609,32.291,0.416,0.092
967,22.4308,0.6111,43.45,61.3,28.34,6.0434,3.0757,9.1191,0.4821,18.9143,0.3891,0.174
968,17.9943,0.4229,21.4,9.55,59.24,4.8658,2.0307,6.8965,0.3248,21.2312,0.5879,0.0185
969,40.0488,0.5044,30.94,3.08,85.45,11.1967,2.6092,13.8058,0.3944,35.0038,0.5002,0.1005
970,21.2303,0.4168,80.52,19.75,43.64,5.8909,2.0583,7.9491,0.3243,24.5087,0.5891,0.0182
971,17.6047,0.6669,70.84,49.59,6.53,4.4486,3.4729,7.9214,0.529,14.9732,0.3295,0.2236
972,27.1134,0.511,1.15,22.33,85.52,7.5254,2.2417,9.7671,0.3984,24.5131,0.495,0.1557
973,17.1806,0.3401,35.6,45.11,3.74,4.1431,1.6992,5.8423,0.2322,25.1584,0.7056,0.0175
974,45.3036,0.6278,89.78,79.5,2.09,12.0543,3.0653,15.1196,0.4969,30.4299,0.3704,0.0908
975,46.4364,0.4849,77.04,42.46,33.12,13.0458,2.5748,15.6206,0.3783,41.2876,0.5206,0.0852
976,23.208,0.6059,23.76,71.16,31.17,6.2934,3.057,9.3504,0.4769,19.6079,0.3957,0.169
977,38.5569,0.5222,70.33,85.31,53.07,10.7473,2.7281,13.4754,0.4121,32.6957,0.4776,0.1045
978,29.9547,0.3179,73.8,47.85,68.15,7.5369,1.6834,9.2203,0.2528,36.4726,0.6796,0.0144
979,42.9574,0.3155,79.16,67.69,11.97,10.5034,1.6246,12.128,0.2361,51.375,0.7008,0.0158
980,37.6928,0.5137,56.17,70.41,15.13,10.6964,2.5753,13.2717,0.4056,32.718,0.4862,0.1051
981,41.5141,0.5548,43.13,74.03,5.66,11.6125,2.8851,14.4977,0.4318,33.5773,0.4531,0.1007
982,23.3352,0.4413,78.15,28.2,59.55,6.3945,2.27,8.6645,0.3449,25.1253,0.5628,0.0192
983,31.8378,0.5202,4.39,89.02,14.74,8.8994,2.7782,11.6777,0.4034,28.9451,0.4888,0.1437
984,20.6052,0.4724,73.01,34.0,32.66,5.7888,2.332,8.1208,0.3672,22.1169,0.5347,0.1923
985,30.0935,0.658,13.87,72.87,51.42,7.6508,3.3504,11.0012,0.5211,21.1128,0.3398,0.1407
986,33.1451,0.384,47.87,11.72,70.62,8.9229,1.9437,10.8667,0.3021,35.9727,0.6172,0.0171
987,31.67,0.3423,36.11,61.21,16.76,8.1842,1.7476,9.9318,0.2626,37.8253,0.6673,0.0164
988,33.1296,0.5612,5.26,80.93,26.19,9.1753,2.9452,12.1205,0.4343,27.908,0.4496,0.1352
989,28.8404,0.3888,61.55,11.87,84.68,7.6929,1.9863,9.6791,0.2988,32.3982,0.6214,0.0191
990,33.889,0.4105,44.34,74.24,11.9,9.2123,2.0154,11.2278,0.3117,36.0201,0.6051,0.0177
991,32.2226,0.4922,47.97,16.88,36.65,9.0048,2.5132,11.518,0.3823,30.1304,0.5157,0.1247
992,46.9882,0.5751,65.11,77.95,54.48,12.9673,2.9432,15.9105,0.4555,34.931,0.4228,0.0837
993,31.2824,0.4291,15.13,47.62,69.63,8.6594,2.1711,10.8305,0.3335,32.4777,0.5772,0.017
994,31.2096,0.5619,67.42,83.31,70.12,8.6776,2.8013,11.4788,0.4431,25.9038,0.4385,0.1376
995,22.4223,0.5568,62.55,39.83,34.94,6.2865,2.8381,9.1245,0.439,20.7852,0.4438,0.1818
996,19.031,0.5611,77.21,56.03,57.92,5.3412,2.8052,8.1464,0.4238,19.2223,0.4627,0.2117
997,42.1348,0.5476,9.34,15.21,65.74,11.7156,2.8573,14.5729,0.4306,33.84,0.4542,0.1001
998,26.3106,0.3604,33.05,5.7,5.86,6.7284,1.6054,8.3338,0.2534,32.885,0.6787,0.0197
999,23.257,0.6842,29.88,57.04,32.8,5.7415,3.4537,9.1953,0.5493,16.7399,0.3042,0.1533
1000,20.375,0.6449,23.13,74.92,8.25,5.2886,3.0761,8.3647,0.5072,16.4933,0.3575,0.1824
1001,42.0894,0.5303,51.93,52.5,20.62,11.8877,2.7864,14.6741,0.4157,35.3003,0.4733,0.0984
1002,33.5373,0.6455,85.92,0.71,38.86,8.6014,3.055,11.6563,0.5139,22.6824,0.3487,0.1171
1003,40.8159,0.5692,87.54,18.79,86.6,11.2276,2.8363,14.0639,0.4459,31.5385,0.435,0.0958
1004,41.7012,0.4027,73.74,48.97,1.03,11.2151,2.2262,13.4413,0.2988,44.9906,0.6213,0.0155
1005,46.317,0.3778,88.75,35.28,85.33,12.3403,1.942,14.2822,0.2941,48.5607,0.6272,0.0147
1006,16.1454,0.6041,59.84,46.23,23.76,4.5166,2.7749,7.2916,0.4672,15.6073,0.4079,0.2767
1007,19.6584,0.5283,75.92,69.22,42.32,5.4624,2.6555,8.1179,0.406,19.9954,0.4856,0.2041
1008,45.89,0.6737,58.27,35.5,29.78,11.7174,3.3634,15.0809,0.5277,28.5809,0.3315,0.084
1009,32.1682,0.591,19.83,34.06,87.31,8.77,2.9826,11.7527,0.4603,25.5302,0.4166,0.119
1010,36.0196,0.6105,50.12,57.76,0.04,9.7358,3.3113,13.0472,0.4861,26.8382,0.384,0.1143
1011,24.3208,0.3499,75.56,43.7,51.97,6.3162,1.7728,8.089,0.273,29.6265,0.654,0.0159
1012,28.8939,0.4427,13.74,0.78,70.34,7.9546,2.3196,10.2742,0.34,30.219,0.5693,0.0182
1013,28.0237,0.6837,5.96,7.22,71.1,7.2749,3.1958,10.4707,0.5197,20.1479,0.3414,0.1454
1014,34.2268,0.543,50.75,32.89,84.04,9.5247,2.736,12.2606,0.4233,28.9671,0.4635,0.1128
1015,31.3819,0.5577,11.9,12.04,83.99,8.5139,2.8106,11.3245,0.434,26.0956,0.4501,0.1141
1016,38.5051,0.5203,16.88,0.29,39.26,10.8772,2.7732,13.6504,0.4081,33.4523,0.4828,0.1075
1017,45.0599,0.4571,43.12,79.57,23.19,12.5762,2.3176,14.8938,0.3563,41.7978,0.5484,0.0883
1018,28.8834,0.3978,5.87,37.42,8.87,7.7349,1.9197,9.6546,0.3041,31.7434,0.6146,0.0192
1019,26.8839,0.4692,15.73,89.13,45.24,7.4303,2.3655,9.7958,0.3667,26.7168,0.5352,0.1555
1020,39.508,0.3545,70.99,33.98,77.98,10.4039,1.7882,12.1921,0.278,43.8494,0.6478,0.0153
1021,33.1936,0.6669,0.87,53.06,50.26,8.6256,3.4448,12.0704,0.5199,23.2162,0.3412,0.1353
1022,29.9767,0.4015,75.44,44.49,74.47,8.1884,2.0895,10.2779,0.3193,32.1862,0.5955,0.017
1023,20.2127,0.3464,49.75,82.38,12.81,5.1155,1.5753,6.6909,0.2547,26.2741,0.6774,0.0167
1024,26.8667,0.5548,20.24,3.67,3.71,7.509,2.6481,10.1571,0.4415,23.006,0.4406,0.1768
1025,45.3927,0.4546,58.36,26.51,2.93,12.7892,2.1868,14.976,0.3554,42.1343,0.5497,0.1034
1026,43.3461,0.6537,61.99,21.18,21.12,11.2778,3.3657,14.6435,0.5167,28.3393,0.3455,0.1
1027,31.0667,0.5281,38.04,2.58,21.11,8.7194,2.6144,11.3338,0.4227,26.8114,0.4642,0.135
1028,23.281,0.5885,9.31,59.91,12.11,6.4267,2.9636,9.3902,0.4595,20.4354,0.4177,0.1946
1029,16.0503,0.4713,76.0,63.81,74.08,4.4127,2.1381,6.5508,0.3439,19.0505,0.5644,0.252
1030,43.3599,0.4594,6.77,56.9,32.65,12.1223,2.4088,14.5312,0.358,40.5866,0.5462,0.0955
1031,29.8765,0.3826,4.99,27.58,42.49,8.0472,2.0546,10.1019,0.3049,33.1292,0.6135,0.0205
1032,17.5419,0.3527,36.75,72.48,22.71,4.2975,1.6041,5.9016,0.2463,23.9621,0.6879,0.0228
1033,23.0206,0.3937,25.92,89.33,72.06,6.0682,1.9386,8.0068,0.2974,26.9182,0.6229,0.0163
1034,33.6079,0.6689,5.86,81.45,6.39,8.6577,3.3374,11.9952,0.5138,23.347,0.3489,0.1193
1035,37.1194,0.3815,88.6,89.88,57.74,9.9125,2.1461,12.0585,0.2915,41.3624,0.6306,0.016
1036,40.623,0.5972,4.91,77.27,6.5,11.1972,2.9453,14.1426,0.4576,30.9083,0.4202,0.1116
1037,24.6918,0.3237,54.6,30.37,88.63,6.1289,1.5866,7.7155,0.2491,30.9782,0.6844,0.0184
1038,41.4096,0.5563,82.55,37.02,29.59,11.5249,2.9296,14.4545,0.4355,33.1893,0.4483,0.097
1039,16.6811,0.4423,43.85,75.46,65.22,4.5168,2.0564,6.5732,0.3328,19.7519,0.5783,0.019
1040,16.1963,0.4164,73.36,23.49,9.12,4.419,1.9091,6.3282,0.3038,20.8273,0.6147,0.0198
1041,36.6122,0.686,72.14,69.19,89.39,9.0605,3.4664,12.5269,0.544,23.027,0.3109,0.1061
1042,25.1262,0.3588,6.42,80.78,6.92,6.677,1.7572,8.4342,0.2972,28.3822,0.6232,0.02
1043,44.7194,0.5329,1.02,17.91,71.35,12.523,2.9139,15.4369,0.4146,37.2325,0.4746,0.0874
1044,30.0671,0.301,12.8,26.79,85.93,6.9908,1.5331,8.5239,0.2204,38.6692,0.7206,0.017
1045,41.0501,0.6253,46.2,15.84,23.3,11.0288,3.1709,14.1997,0.4909,28.927,0.3779,0.1016
1046,23.2356,0.4904,27.36,8.78,36.65,6.5458,2.3901,8.9359,0.3755,23.7976,0.524,0.1682
1047,37.053,0.3936,70.98,1.34,57.44,9.9258,2.0274,11.9532,0.2903,41.1804,0.6323,0.0152
1048,17.6304,0.5113,36.25,32.63,49.38,4.8671,2.5503,7.4174,0.3915,18.944,0.5037,0.2218
1049,34.8392,0.6098,5.47,54.23,38.67,9.5217,3.0954,12.617,0.4728,26.6839,0.4008,0.1315
1050,25.2116,0.6387,42.0,60.09,24.43,6.5865,3.0972,9.6837,0.5091,19.0201,0.3546,0.1663
1051,42.0976,0.4873,23.74,42.15,27.92,11.8674,2.4972,14.3646,0.3797,37.8324,0.5188,0.0939
1052,29.4303,0.3662,89.81,31.6,87.71,7.7165,1.8592,9.5757,0.2783,34.4108,0.6474,0.0155
1053,19.4585,0.4033,3.52,75.32,65.77,5.1318,2.2108,7.3426,0.3055,24.0377,0.6128,0.0226
1054,32.6985,0.3878,63.33,5.12,84.07,8.6896,1.8686,10.5582,0.2898,36.43,0.6326,0.0194
1055,34.4688,0.591,54.84,77.31,78.48,9.3122,2.9658,12.278,0.4713,26.0518,0.4026,0.1232
1056,27.5326,0.5482,76.38,83.3,79.25,7.6119,2.7727,10.3846,0.4284,24.2395,0.4571,0.1452
1057,21.2229,0.5308,28.64,68.28,5.21,5.9368,2.4992,8.436,0.3954,21.3373,0.4988,0.1917
1058,41.9847,0.6709,47.25,73.88,78.27,10.7281,3.4273,14.1555,0.5277,26.8256,0.3312,0.0955
1059,38.1799,0.4386,20.59,26.51,72.49,10.5514,2.1975,12.749,0.3441,37.045,0.5639,0.1058
1060,35.1077,0.3758,23.96,65.19,74.29,9.3514,2.0206,11.3719,0.2904,39.1586,0.632,0.0158
1061,29.6352,0.5146,50.71,70.31,37.04,8.2951,2.5763,10.8714,0.3974,27.3579,0.4964,0.1444
1062,33.4106,0.6733,10.42,58.35,67.68,8.4744,3.2934,11.7678,0.5308,22.1715,0.3275,0.1248
1063,21.9566,0.3018,19.13,7.4,48.87,5.1745,1.2404,6.4149,0.2135,30.0444,0.7292,0.0204
1064,19.6518,0.4538,5.07,51.56,2.99,5.4868,2.4763,7.9631,0.3526,22.5871,0.5531,0.2554
1065,32.1431,0.5363,41.61,82.8,68.02,8.9711,2.7087,11.6798,0.4228,27.628,0.4642,0.1338
1066,46.9942,0.4176,24.45,64.8,57.67,12.9059,2.2177,15.1236,0.3211,47.0968,0.593,0.0907
1067,28.1332,0.5574,46.67,31.07,22.86,7.8481,2.6217,10.4698,0.4293,24.3902,0.4562,0.1465
1068,41.5777,0.4311,18.78,78.21,20.41,11.5078,2.2559,13.7637,0.3318,41.4813,0.5795,0.1028
1069,17.5812,0.49,88.95,7.65,45.08,4.9416,2.3748,7.3163,0.3917,18.6764,0.5037,0.2046
1070,32.7077,0.535,72.49,74.68,1.0,9.1986,2.5109,11.7095,0.4173,28.0634,0.4712,0.1172
1071,22.8583,0.4446,89.5,85.02,0.33,6.2481,2.3227,8.5708,0.3228,26.5494,0.5908,0.0193
1072,16.054,0.625,70.77,19.84,82.51,4.2701,2.9245,7.1946,0.4828,14.9032,0.3883,0.2045
1073,15.8827,0.5251,69.74,18.27,54.71,4.482,2.5821,7.0641,0.3989,17.7091,0.4947,0.2737
1074,28.4501,0.4281,68.16,1.27,61.16,7.8543,2.254,10.1083,0.3276,30.8594,0.585,0.0164
1075,45.0795,0.3129,13.72,32.14,86.88,11.078,1.6153,12.6932,0.2365,53.6794,0.7003,0.0151
1076,35.9687,0.5733,50.46,2.6,83.06,9.9312,2.9327,12.8639,0.4534,28.3691,0.4255,0.1092
1077,18.3992,0.6608,17.12,6.31,63.87,4.5671,3.4016,7.9686,0.5312,15.0017,0.327,0.2029
1078,34.6423,0.6726,1.42,9.68,64.07,8.9386,3.4134,12.3521,0.522,23.6641,0.3385,0.1118
1079,16.0334,0.5865,77.42,18.06,48.72,4.2755,2.866,7.1415,0.4572,15.6195,0.4205,0.2706
1080,21.101,0.6861,24.28,41.66,7.1,5.2351,3.3004,8.5355,0.5396,15.8181,0.3162,0.1934
1081,22.9125,0.649,46.33,15.71,34.15,6.0443,3.1539,9.1982,0.5135,17.9127,0.3497,0.1669
1082,41.0093,0.3906,78.23,20.56,1.39,10.8398,1.9363,12.7761,0.2864,44.6164,0.6372,0.0154
1083,36.5402,0.677,42.33,44.98,9.88,9.1594,3.525,12.6844,0.5407,23.4588,0.3148,0.1158
1084,28.4698,0.5113,34.22,5.83,13.25,8.085,2.5378,10.6229,0.3994,26.5994,0.4939,0.1535
1085,17.6256,0.4055,85.96,83.69,15.54,4.6809,2.1183,6.7992,0.2977,22.8368,0.6229,0.021
1086,35.2196,0.53,12.09,59.13,79.29,9.873,2.7045,12.5775,0.4168,30.1773,0.4718,0.1176
1087,35.4393,0.5233,19.75,33.35,15.52,10.0612,2.713,12.7742,0.4099,31.1631,0.4806,0.1215
1088,24.2541,0.4627,59.64,65.15,85.24,6.8582,2.3929,9.251,0.3651,25.3413,0.5375,0.1816
1089,17.4047,0.5036,43.78,67.84,21.9,4.8475,2.4036,7.251,0.3762,19.2743,0.523,0.2244
1090,34.0927,0.3659,69.6,89.62,4.9,8.7956,1.6468,10.4424,0.2741,38.096,0.6526,0.0172
1091,32.2159,0.6407,24.12,78.78,40.43,8.3957,3.1588,11.5545,0.5102,22.6482,0.3533,0.129
1092,26.4167,0.402,80.76,77.42,40.18,7.1954,1.9589,9.1543,0.314,29.1517,0.602,0.017
1093,17.6585,0.3047,31.52,71.22,77.57,4.1697,1.4095,5.5792,0.2255,24.7432,0.7143,0.0311
1094,21.2792,0.4538,52.88,28.67,39.72,5.8695,2.2105,8.0801,0.3485,23.1838,0.5583,0.1917
1095,30.2095,0.4782,37.81,44.37,17.67,8.5185,2.4092,10.9277,0.3671,29.7656,0.5348,0.1371
1096,41.5502,0.5344,56.56,8.53,33.88,11.6237,2.7953,14.4191,0.4207,34.2723,0.4669,0.0984
1097,20.8624,0.437,13.91,4.73,46.47,5.7828,1.9689,7.7516,0.3366,23.0279,0.5734,0.0218
1098,18.1464,0.5148,39.11,12.56,5.69,5.0451,2.5906,7.6357,0.4088,18.6764,0.4817,0.2409
1099,35.2311,0.5065,41.15,80.87,82.45,9.9014,2.5679,12.4693,0.3986,31.2839,0.4948,0.1204
1100,41.1266,0.5383,26.01,29.84,47.64,11.5154,2.7536,14.269,0.4179,34.1421,0.4706,0.1047
1101,20.1364,0.4908,40.04,44.32,14.86,5.6117,2.3726,7.9843,0.3692,21.6254,0.5323,0.2106
1102,16.3692,0.3964,8.51,42.62,67.22,4.4056,1.9405,6.3461,0.2995,21.1895,0.6205,0.0219
1103,41.503,0.3303,67.68,11.96,61.4,10.436,1.7691,12.2051,0.2522,48.3861,0.6805,0.0194
1104,46.8829,0.6427,59.0,39.31,13.26,12.3888,3.271,15.6599,0.508,30.8235,0.356,0.0854
1105,36.0384,0.3712,89.42,79.56,16.62,9.5226,1.9883,11.5109,0.2827,40.7159,0.6418,0.0154
1106,25.7703,0.3897,35.91,72.15,36.61,6.9969,1.9052,8.9021,0.303,29.3798,0.616,0.0166
1107,45.8335,0.4951,45.05,33.91,55.34,12.935,2.5131,15.448,0.3854,40.0837,0.5118,0.0946
1108,31.9409,0.3368,20.06,16.39,55.81,7.9203,1.6271,9.5475,0.252,37.8923,0.6806,0.0159
1109,23.5232,0.4346,68.02,87.89,68.55,6.5551,2.1425,8.6976,0.3433,25.3323,0.565,0.0189
1110,17.5534,0.6894,6.16,47.25,12.2,4.6537,3.3837,8.0374,0.5061,15.88,0.3584,0.2204
1111,17.0887,0.682,81.38,86.81,1.03,4.4734,3.5239,7.9973,0.512,15.6206,0.3514,0.2293
1112,37.1961,0.6295,30.34,10.57,77.67,9.6884,3.154,12.8424,0.4986,25.7587,0.3685,0.1149
1113,36.0566,0.4086,72.95,72.7,18.37,9.739,2.0422,11.7812,0.315,37.3989,0.6009,0.0171
1114,30.8025,0.5569,35.0,19.99,78.55,8.4177,2.7961,11.2138,0.4373,25.6427,0.446,0.1141
1115,23.607,0.6784,41.59,12.12,11.7,5.6961,3.4358,9.1319,0.5442,16.7793,0.3104,0.1803
1116,18.7484,0.5979,18.7,66.7,60.29,5.0833,2.9697,8.053,0.457,17.621,0.4208,0.2261
1117,44.418,0.4962,25.71,37.03,32.4,12.5498,2.6094,15.1592,0.3902,38.8512,0.5057,0.0917
1118,35.5087,0.385,26.08,28.76,70.71,9.542,2.1159,11.6579,0.3001,38.848,0.6198,0.0159
1119,27.4946,0.6193,51.49,54.53,65.21,7.347,3.0216,10.3686,0.481,21.5558,0.3904,0.1555
1120,25.2813,0.5179,58.79,23.23,69.92,7.0627,2.5696,9.6322,0.4076,23.6294,0.4835,0.1681
1121,45.8527,0.4347,46.06,68.01,18.28,12.7964,2.2778,15.0742,0.3371,44.715,0.5729,0.0892
1122,40.7309,0.4693,49.68,25.2,78.11,11.3772,2.3922,13.7694,0.3674,37.4829,0.5344,0.1036
1123,21.5753,0.6986,4.76,17.74,49.34,5.4478,3.472,8.9198,0.5345,16.6869,0.3223,0.2056
1124,28.9576,0.4667,28.49,33.86,21.85,8.1457,2.2199,10.3656,0.3539,29.2855,0.5513,0.1457
1125,39.0337,0.3429,88.84,6.43,23.58,9.9067,1.7831,11.6898,0.2613,44.7346,0.6689,0.0157
1126,28.7008,0.5673,4.8,78.49,1.7,7.9466,2.7502,10.6968,0.4242,25.2181,0.4625,0.1403
1127,17.0401,0.513,79.4,4.4,13.86,4.8488,2.665,7.5138,0.3976,18.8963,0.4962,0.2174
1128,35.572,0.4962,77.0,8.07,82.7,9.9902,2.4645,12.4547,0.3861,32.2605,0.5108,0.1118
1129,27.0865,0.4238,35.72,39.42,62.08,7.4442,2.0924,9.5366,0.3355,28.4254,0.5748,0.0174
1130,43.7865,0.4775,31.75,11.25,6.79,12.2049,2.5286,14.7335,0.3723,39.5785,0.5284,0.0894
1131,24.7967,0.6067,5.15,37.14,74.36,6.7107,2.8328,9.5435,0.4712,20.2523,0.4031,0.1569
1132,18.4514,0.3445,4.71,70.29,10.77,4.7267,1.9483,6.675,0.2651,25.1836,0.6641,0.0245
1133,17.1807,0.6023,76.1,5.11,74.93,4.6651,3.1059,7.771,0.4869,15.959,0.3833,0.2111
1134,30.8545,0.6423,89.58,41.55,16.4,8.1647,3.298,11.4626,0.5038,22.7521,0.3615,0.1296
1135,45.2216,0.6807,59.34,76.87,48.11,11.4156,3.3438,14.7594,0.5343,27.6214,0.3231,0.0806
1136,16.2117,0.3652,25.35,67.67,77.25,4.1992,1.5328,5.732,0.2666,21.4968,0.6619,0.0195
1137,19.214,0.383,21.32,44.73,44.61,5.1588,1.9069,7.0657,0.302,23.3969,0.6172,0.0189
1138,23.8697,0.475,5.28,24.03,81.21,6.5702,2.433,9.0033,0.3843,23.4291,0.5131,0.163
1139,33.2587,0.6651,1.92,22.35,48.16,8.7306,3.4522,12.1828,0.5093,23.9184,0.3545,0.1132
1140,28.6064,0.6247,72.65,8.16,10.48,7.5971,3.1305,10.7276,0.4954,21.6527,0.3721,0.1459
1141,46.6655,0.5028,0.15,67.89,2.98,13.2973,2.6895,15.9868,0.3901,40.9819,0.5057,0.1045
1142,21.9048,0.4501,68.57,82.81,8.3,6.0467,2.0971,8.1438,0.34,23.9533,0.5691,0.02
1143,45.7166,0.4607,78.39,77.31,57.44,12.8215,2.2958,15.1173,0.3543,42.6631,0.5512,0.0878
1144,22.4919,0.6396,5.58,66.33,88.22,5.8638,3.2256,9.0895,0.4932,18.4279,0.375,0.1894
1145,18.0879,0.4453,54.77,55.98,70.15,5.0749,2.264,7.3388,0.3488,21.038,0.558,0.0217
1146,26.1919,0.5175,47.31,72.48,50.56,7.3303,2.4746,9.8049,0.4001,24.5061,0.493,0.1414
1147,40.3049,0.5742,83.21,37.39,27.41,11.1445,2.9621,14.1066,0.4483,31.466,0.4321,0.1017
1148,46.5256,0.4547,76.11,18.05,37.61,13.0364,2.4409,15.4772,0.3561,43.4603,0.5486,0.0872
1149,33.0167,0.3894,25.46,20.64,85.43,8.7052,2.0507,10.7559,0.2918,36.8628,0.6303,0.0163
1150,38.5635,0.6297,30.8,58.6,41.81,10.286,3.1535,13.4395,0.4958,27.104,0.3716,0.1087
1151,42.1542,0.6909,35.63,43.75,1.61,10.5418,3.6153,14.1571,0.5463,25.9144,0.3078,0.0991
1152,17.3902,0.4397,66.13,76.27,38.21,4.6695,2.1454,6.8149,0.3257,20.9226,0.5872,0.0197
1153,40.6719,0.5173,79.37,54.22,34.66,11.4155,2.6547,14.0702,0.4049,34.7455,0.4868,0.1013
